dmd_type,dmd_id,dmd_name,bnf_code
VMP,14254711000001104,Rivaroxaban 10mg tablets,0208020Y0AAAAAA
VMP,19842111000001101,Rivaroxaban 15mg tablets,0208020Y0AAABAB
VMP,19842211000001107,Rivaroxaban 20mg tablets,0208020Y0AAACAC
VMP,27810711000001104,Rivaroxaban 2.5mg tablets,0208020Y0AAADAD
VMP,34819111000001102,Rivaroxaban 15mg tablets and Rivaroxaban 20mg tablets,0208020Y0AAAEAE
AMP,14237311000001106,Xarelto 10mg tablets,0208020Y0BBAAAA
AMP,19840811000001107,Xarelto 15mg tablets,0208020Y0BBABAB
AMP,19841411000001101,Xarelto 20mg tablets,0208020Y0BBACAC
AMP,27160311000001106,Xarelto 2.5mg tablets,0208020Y0BBADAD
AMP,34793111000001102,Xarelto 15mg / 20mg treatment initiation pack,0208020Y0BBAEAE
