type,id,bnf_code,nm
amp,22106511000001102,0303020G0AAAAAA,Montelukast 5mg chewable tablets sugar free (Actavis UK Ltd)
amp,22112611000001102,0303020G0AAAAAA,Montelukast 5mg chewable tablets sugar free (Teva UK Ltd)
amp,22157111000001100,0303020G0AAAAAA,Montelukast 5mg chewable tablets sugar free (A A H Pharmaceuticals Ltd)
amp,22165311000001102,0303020G0AAAAAA,Montelukast 5mg chewable tablets sugar free (Alliance Healthcare (Distribution) Ltd)
amp,22217511000001100,0303020G0AAAAAA,Montelukast 5mg chewable tablets sugar free (Consilient Health Ltd)
amp,22352011000001109,0303020G0AAAAAA,Montelukast 5mg chewable tablets sugar free (Dexcel-Pharma Ltd)
amp,22948511000001108,0303020G0AAAAAA,Montelukast 5mg chewable tablets sugar free (Ranbaxy (UK) Ltd)
amp,23563511000001107,0303020G0AAAAAA,Montelukast 5mg chewable tablets sugar free (Accord Healthcare Ltd)
amp,23960511000001107,0303020G0AAAAAA,Montelukast 5mg chewable tablets sugar free (Milpharm Ltd)
amp,23973411000001109,0303020G0AAAAAA,Montelukast 5mg chewable tablets sugar free (Dr Reddy's Laboratories (UK) Ltd)
amp,24402911000001100,0303020G0AAAAAA,Montelukast 5mg chewable tablets sugar free (DE Pharmaceuticals)
amp,24513011000001101,0303020G0AAAAAA,Montelukast 5mg chewable tablets sugar free (Sandoz Ltd)
amp,29926911000001108,0303020G0AAAAAA,Montelukast 5mg chewable tablets sugar free (Sigma Pharmaceuticals Plc)
amp,30833811000001101,0303020G0AAAAAA,Montelukast 5mg chewable tablets sugar free (Mawdsley-Brooks & Company Ltd)
amp,36605911000001101,0303020G0AAAAAA,Montelukast 5mg chewable tablets sugar free (Bristol Laboratories Ltd)
amp,36822511000001104,0303020G0AAAAAA,Montelukast 5mg chewable tablets sugar free (Torrent Pharma (UK) Ltd)
amp,22106711000001107,0303020G0AAABAB,Montelukast 10mg tablets (Actavis UK Ltd)
amp,22111911000001102,0303020G0AAABAB,Montelukast 10mg tablets (Teva UK Ltd)
amp,22129111000001105,0303020G0AAABAB,Montelukast 10mg tablets (A A H Pharmaceuticals Ltd)
amp,22164911000001100,0303020G0AAABAB,Montelukast 10mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,22217711000001105,0303020G0AAABAB,Montelukast 10mg tablets (Consilient Health Ltd)
amp,22351611000001108,0303020G0AAABAB,Montelukast 10mg tablets (Dexcel-Pharma Ltd)
amp,22497111000001107,0303020G0AAABAB,Montelukast 10mg tablets (Dr Reddy's Laboratories (UK) Ltd)
amp,22948111000001104,0303020G0AAABAB,Montelukast 10mg tablets (Ranbaxy (UK) Ltd)
amp,23484811000001100,0303020G0AAABAB,Montelukast 10mg tablets (Accord Healthcare Ltd)
amp,23960811000001105,0303020G0AAABAB,Montelukast 10mg tablets (Milpharm Ltd)
amp,24403311000001106,0303020G0AAABAB,Montelukast 10mg tablets (DE Pharmaceuticals)
amp,24511811000001108,0303020G0AAABAB,Montelukast 10mg tablets (Sandoz Ltd)
amp,29926511000001101,0303020G0AAABAB,Montelukast 10mg tablets (Sigma Pharmaceuticals Plc)
amp,30834011000001109,0303020G0AAABAB,Montelukast 10mg tablets (Mawdsley-Brooks & Company Ltd)
amp,34957311000001109,0303020G0AAABAB,Montelukast 10mg tablets (Almus Pharmaceuticals Ltd)
amp,36605511000001108,0303020G0AAABAB,Montelukast 10mg tablets (Bristol Laboratories Ltd)
amp,36832211000001100,0303020G0AAABAB,Montelukast 10mg tablets (Torrent Pharma (UK) Ltd)
amp,22106311000001108,0303020G0AAACAC,Montelukast 4mg chewable tablets sugar free (Actavis UK Ltd)
amp,22112411000001100,0303020G0AAACAC,Montelukast 4mg chewable tablets sugar free (Teva UK Ltd)
amp,22156811000001105,0303020G0AAACAC,Montelukast 4mg chewable tablets sugar free (A A H Pharmaceuticals Ltd)
amp,22165111000001104,0303020G0AAACAC,Montelukast 4mg chewable tablets sugar free (Alliance Healthcare (Distribution) Ltd)
amp,22217311000001106,0303020G0AAACAC,Montelukast 4mg chewable tablets sugar free (Consilient Health Ltd)
amp,22352211000001104,0303020G0AAACAC,Montelukast 4mg chewable tablets sugar free (Dexcel-Pharma Ltd)
amp,22948311000001102,0303020G0AAACAC,Montelukast 4mg chewable tablets sugar free (Ranbaxy (UK) Ltd)
amp,23562811000001102,0303020G0AAACAC,Montelukast 4mg chewable tablets sugar free (Accord Healthcare Ltd)
